Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,10072655,8,5,56,11607,20,0,7.0,5.656854249,7215,0,2321.4,3327.769794,1157.887369,1.290622979,839387.9167,2554190.636,8884896,3,8944046,1277720.857,3354512.469,8884896,3,1129619,282404.75,563952.3828,1128333,4,0,0,0,0,172,112,0.794229525,0.496393453,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,58017.0,0.0,58017,58017,8884896.0,0.0,8884896,8884896,1
63688,80908417,7,9,11607,62,7300,0,1658.142857,2588.36605,20,0,6.888888889,5.30199124,144.2247968,0.197754456,5393894.467,19200000.0,74500000,3,80900000,13500000.0,33000000.0,80900000,140,80900000,10100000.0,26100000.0,74500000,3,0,0,0,0,152,192,0.086517575,0.111236882,0,7300,686.7647059,1792.808674,3214162.941,0,0,0,0,1,1,0,0,1,729.6875,1658.142857,6.888888889,152,0,0,0,0,0,0,7,11607,9,62,229,256,5,20,32165.0,0.0,32165,32165,40400000.0,48300000.0,74500000,6301712,0
80,81725600,8,5,56,11607,20,0,7.0,5.656854249,8675,0,2321.4,3769.536019,142.7092612,0.159068884,6810466.667,23000000.0,79800000,1,79900000,11400000.0,30200000.0,79800000,1,1862703,465675.75,929420.8148,1859806,189,0,0,0,0,172,112,0.097888544,0.06118034,0,8675,833.5,2386.768615,5696664.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,15188.0,0.0,15188,15188,79800000.0,0.0,79800000,79800000,1
65467,842496,6,2,11607,26,10135,0,1934.5,4059.461922,20,6,13.0,9.899494937,13807.78069,9.495594044,120356.5714,318073.3542,841679,4,842496,168499.2,376319.0291,841679,4,48,48.0,0.0,48,48,0,0,0,0,144,40,7.121695533,2.373898511,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,0,1454.125,1934.5,13.0,144,0,0,0,0,0,0,6,11607,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,1417033,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,16.93679681,2.822799469,472344.3333,817251.5852,1416025,1,1417033,472344.3333,817251.5852,1416025,1,0,0.0,0.0,0,0,0,0,0,0,80,0,2.822799469,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
443,74639432,14,14,1643,1241,1039,0,117.3571429,298.9161465,1060,0,88.64285714,282.4419905,38.63909361,0.375136831,2764423.407,4437297.581,10000000,3,70600000,5433917.385,5202874.358,10100000,129,74600000,5737646.308,4983702.345,10100000,3,0,0,0,0,456,456,0.187568416,0.187568416,0,1060,99.44827586,281.2365027,79093.97044,0,0,0,1,0,0,0,0,1,103.0,117.3571429,88.64285714,456,0,0,0,0,0,0,14,1643,14,1241,29200,251,3,32,72689.57143,60066.78171,208908,49829,10000000.0,26120.80958,10000000,9960015,0
55907,91622160,6,9,11613,62,10135,0,1935.5,4058.890772,20,0,6.888888889,5.30199124,127.4255049,0.163715852,6544440.0,23100000.0,86700000,1,91600000,18300000.0,40400000.0,90600000,4,90600000,11300000.0,30500000.0,86700000,1,0,0,0,0,132,192,0.065486341,0.098229511,0,10135,730.0625,2534.071308,6421517.396,0,0,0,0,1,1,0,0,1,778.7333333,1935.5,6.888888889,132,0,0,0,0,0,0,6,11613,9,62,229,256,4,20,3965148.0,0.0,3965148,3965148,86700000.0,0.0,86700000,86700000,0
56425,2201003,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,19.08220934,3.180368223,366833.8333,880127.1063,2163255,3,0,0.0,0.0,0,0,2172935,434587.0,966359.6469,2163255,3,0,0,0,0,20,120,0.454338318,2.726029905,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,51504,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,225749.4564,135.9117738,8584.0,13001.41571,29739,49,30842,15421.0,20408.51592,29852,990,51391,17130.33333,15310.6388,30778,574,0,0,0,0,72,92,58.24790308,77.66387077,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
50240,7065487,1,5,1375,24,1375,1375,1375.0,0.0,6,0,4.8,2.683281573,198.0047518,0.849198364,1413097.4,3152726.106,7052864,4,0,0.0,0.0,0,0,7061902,1765475.5,3524926.529,7052864,4,1,0,0,0,20,112,0.141533061,0.707665303,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375.0,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,12623.0,0.0,12623,12623,7052864.0,0.0,7052864,7052864,0
80,182882,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,63609.32186,38.27604685,30480.33333,73671.22648,180858,2,1391,695.5,822.3651865,1277,114,182880,60960.0,103835.7957,180858,537,0,0,0,0,72,92,16.40402008,21.87202677,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,1981990,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,12.10904192,2.018173654,660663.3333,1144299.862,1981987,0,1981990,660663.3333,1144299.862,1981987,0,0,0.0,0.0,0,0,0,0,0,0,80,0,2.018173654,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,1967727,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,12.19681389,2.032802315,655909.0,1135536.84,1967114,271,1967727,655909.0,1135536.84,1967114,271,0,0.0,0.0,0,0,0,0,0,0,80,0,2.032802315,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
57753,205385,6,2,11601,26,5840,0,1933.5,2376.49858,20,6,13.0,9.899494937,56610.75541,38.95123792,29340.71429,66218.95956,177901,70,205385,41077.0,77366.44468,177901,119,749,749.0,0.0,749,749,0,0,0,0,144,40,29.21342844,9.73780948,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,0,1453.375,1933.5,13.0,144,0,0,0,0,0,0,6,11601,2,26,8192,256,4,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5761863,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,4.165319446,0.694219908,1920621.0,3325744.568,5760860,3,5761863,1920621.0,3325744.568,5760860,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.694219908,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1003.0,0.0,1003,1003,5760860.0,0.0,5760860,5760860,1
80,1236016,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,24.27153047,4.045255078,309004.0,616652.8523,1233983,1,1236016,309004.0,616652.8523,1233983,1,0,0.0,0.0,0,0,0,0,0,0,100,0,4.045255078,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0.0,0.0,0,0,0.0,0.0,0,0,1
59825,5068706,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,7.10240444,1.183734073,1013741.2,2248479.061,5035901,997,0,0.0,0.0,0,0,5042981,1260745.25,2516771.234,5035901,997,0,0,0,0,20,100,0.197289012,0.986445061,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,32805.0,0.0,32805,32805,5035901.0,0.0,5035901,5035901,0
80,6463277,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.713286619,0.618881103,2154425.667,3731200.593,6462845,165,6463277,2154425.667,3731200.593,6462845,165,0,0.0,0.0,0,0,0,0,0,0,80,0,0.618881103,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,432.0,0.0,432,432,6462845.0,0.0,6462845,6462845,1
80,97814567,8,4,56,11601,20,0,7.0,5.656854249,7215,0,2900.25,3540.00286,119.1744784,0.122681114,8892233.364,26600000.0,88900000,1,97200000,13900000.0,33200000.0,88900000,1,641221,213740.3333,367024.9886,637540,190,0,0,0,0,172,92,0.081787409,0.040893705,0,7215,897.1538462,2250.514898,5064817.308,0,0,0,0,1,0,0,0,0,971.9166667,7.0,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,5000.0,0.0,5000,5000,48600000.0,57000000.0,88900000,8272802,1
443,153766,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,78.04065918,26.01355306,51255.33333,61150.07817,118980,91,153766,76883.0,59534.14834,118980,34786,0,0.0,0.0,0,0,0,0,0,0,72,28,19.5101648,6.503388265,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,8192,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,205,2,2,64,204,32,32,32.0,0.0,102,102,102.0,0.0,1307317.073,19512.19512,68.33333333,76.84616668,153,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,64,9756.097561,9756.097561,32,102,60.0,38.34057903,1470.0,0,0,0,0,0,0,0,0,1,75.0,32.0,102.0,64,0,0,0,0,0,0,2,64,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,31038,1,1,48,108,48,48,48.0,0.0,108,108,108.0,0.0,5026.097042,64.43714157,31038.0,0.0,31038,31038,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,32.21857078,32.21857078,48,108,68.0,34.64101615,1200.0,0,0,0,0,0,0,0,0,1,102.0,48.0,108.0,20,0,0,0,0,0,0,1,48,1,108,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
28174,7511541,1,6,6,36,6,6,6.0,0.0,6,6,6.0,0.0,5.59139596,0.931899327,1251923.5,3060976.159,7500109,1,0,0.0,0.0,0,0,7500838,1500167.6,3354069.216,7500109,1,0,0,0,0,20,120,0.133128475,0.798770851,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,6,6.857142857,6.0,6.0,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,11432.0,0.0,11432,11432,7500109.0,0.0,7500109,7500109,0
53,353,2,2,76,212,38,38,38.0,0.0,106,106,106.0,0.0,815864.0227,11331.44476,117.6666667,122.402342,259,46,46,46.0,0.0,46,46,48,48.0,0.0,48,48,0,0,0,0,40,40,5665.72238,5665.72238,38,106,65.2,37.24513391,1387.2,0,0,0,0,0,0,0,0,1,81.5,38.0,106.0,40,0,0,0,0,0,0,2,76,2,212,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
42251,11965780,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,117.4181708,0.585001563,1994296.667,4873181.986,11900000,2,0,0.0,0.0,0,0,12000000,2390140.8,5339446.039,11900000,2,1,0,0,0,20,132,0.083571652,0.501429911,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,24149.0,0.0,24149,24149,11900000.0,0.0,11900000,11900000,0
52846,451634,7,1,11607,20,8760,0,1658.142857,3201.922153,20,20,20.0,0.0,25744.29737,17.71345824,64519.14286,169409.2173,448698,46,451634,75272.33333,182943.1538,448698,46,0,0.0,0.0,0,0,0,0,0,0,164,20,15.49927596,2.21418228,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,0,1453.375,1658.142857,20.0,164,0,0,0,0,0,0,7,11607,1,20,8192,256,5,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,673563,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,17270.84178,11.87713696,96223.28571,254117.3513,672507,5,807,403.5,502.7529214,759,48,673514,168378.5,336085.8409,672507,5,0,0,0,0,72,112,4.453926359,7.423210598,0,10135,1292.555556,3350.634907,11200000.0,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,6759970,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,3.550311614,0.591718602,2253323.333,3902003.639,6758969,3,6759970,2253323.333,3902003.639,6758969,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.591718602,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1001.0,0.0,1001,1001,6758969.0,0.0,6758969,6758969,1
80,8508789,6,0,36,0,6,6,6.0,0.0,0,0,0.0,0.0,4.230919347,0.705153225,1701757.8,3804678.745,8507774,1,8508789,1701757.8,3804678.745,8507774,1,0,0.0,0.0,0,0,0,0,0,0,120,0,0.705153225,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.0,6.0,0.0,120,0,0,0,0,0,0,6,36,0,0,256,-1,5,20,1015.0,0.0,1015,1015,8507774.0,0.0,8507774,8507774,1
80,175076,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,66411.15858,39.98263611,29179.33333,59733.15394,149379,63,25431,12715.5,17734.94518,25256,175,175013,58337.66667,79848.82222,149379,190,0,0,0,0,72,92,17.13541548,22.84722064,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661.0,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,71990311,8,4,56,11607,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,162.0079124,0.166689098,6544573.727,18700000.0,62500000,38,70600000,10100000.0,23300000.0,62500000,174,1429887,476629.0,824213.0091,1428348,228,0,0,0,0,172,92,0.111126065,0.055563033,0,11595,897.6153846,3214.167532,10300000.0,0,0,0,0,1,0,0,0,0,972.4166667,7.0,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,711.0,0.0,711,711,35300000.0,38600000.0,62500000,8017048,1
80,1681843,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,6916.816849,4.756686563,240263.2857,635112.5942,1680563,4,1146,573.0,804.687517,1142,4,1681778,420444.5,840079.1637,1680563,5,0,0,0,0,72,112,1.783757461,2.972929102,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,47888,2,2,84,310,42,42,42.0,0.0,155,155,155.0,0.0,8227.530905,83.52823254,15962.66667,27642.95354,47882,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,40,41.76411627,41.76411627,42,155,87.2,61.892649,3830.7,0,0,0,0,0,0,0,0,1,109.0,42.0,155.0,64,0,0,0,0,0,0,2,84,2,310,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,763816,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,15230.10777,11.78294249,95477.0,269533.0605,762537,14,939,469.5,509.8239892,830,109,763771,152754.2,340879.1698,762537,14,0,0,0,0,72,132,3.927647496,7.855294993,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,214,2,2,72,104,36,36,36.0,0.0,52,52,52.0,0.0,822429.9065,18691.58879,71.33333333,39.55165399,117,48,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,40,40,9345.794393,9345.794393,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53.0,36.0,52.0,40,0,0,0,0,0,0,2,72,2,104,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
52335,84228703,5,9,12982,56,11595,0,2596.4,5065.280279,20,0,6.222222222,5.783117191,154.7928383,0.166214123,6479131.0,21200000.0,76700000,1,84200000,21100000.0,42100000.0,84200000,4,84200000,10500000.0,26900000.0,76700000,1,1,0,0,0,112,204,0.059362187,0.106851936,0,11595,960.8666667,2980.615849,8884070.838,0,1,0,0,1,1,0,0,1,1029.5,2596.4,6.222222222,112,0,0,0,0,0,0,5,12982,9,56,229,256,3,20,27794.0,0.0,27794,27794,42100000.0,49000000.0,76700000,7437754,0
40174,7190609,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,5.006530045,0.834421674,1438121.8,3196786.631,7156669,3,0,0.0,0.0,0,0,7186278,1796569.5,3573424.314,7156669,3,0,0,0,0,20,100,0.139070279,0.695351395,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,33940.0,0.0,33940,33940,7156669.0,0.0,7156669,7156669,0
80,152571,3,5,26,11601,20,0,8.666666667,10.26320288,8760,0,2320.2,3668.897,76207.1429,52.43460422,21795.85714,50142.21148,134630,1,16893,8446.5,11943.74064,16892,1,152567,38141.75,64830.42527,134630,175,0,0,0,0,72,112,19.66297658,32.77162764,0,8760,1291.888889,2866.607422,8217438.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,11233703,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,2.136428211,0.356071368,3744567.667,6484900.723,11200000,3,11200000,3744567.667,6484900.723,11200000,3,0,0.0,0.0,0,0,0,0,0,0,80,0,0.356071368,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1017.0,0.0,1017,1017,11200000.0,0.0,11200000,11200000,1
80,27587,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,421466.6328,326.2406206,3448.375,7991.375976,22944,6,23035,11517.5,16279.71942,23029,6,27502,5500.4,9919.020279,23002,14,0,0,0,0,72,132,108.7468735,217.4937471,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
50196,3328157,1,6,1375,30,1375,1375,1375.0,0.0,6,0,5.0,2.449489743,422.1555654,2.103266162,554692.8333,1348564.96,3307430,1,0,0.0,0.0,0,0,3319917,663983.4,1477735.126,3307430,1,1,0,0,0,20,132,0.300466595,1.802799567,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375.0,5.0,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
52953,71252070,6,9,11607,62,8760,0,1934.5,3414.854477,20,0,6.888888889,5.30199124,163.7706806,0.2105202,5089433.571,16400000.0,61300000,1,71300000,14300000.0,31400000.0,70400000,180,70400000,8796700.625,21500000.0,61300000,1,0,0,0,0,132,192,0.08420808,0.12631212,0,8760,729.6875,2194.561208,4816098.896,0,0,0,0,1,1,0,0,1,778.3333333,1934.5,6.888888889,132,0,0,0,0,0,0,6,11607,9,62,229,256,4,20,29389.0,0.0,29389,29389,35200000.0,37000000.0,61300000,9011669,0
443,57774,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,207.7058885,34.61764808,57774.0,0.0,57774,57774,57774,57774.0,0.0,57774,57774,0,0.0,0.0,0,0,0,0,0,0,40,0,34.61764808,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,258,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
138,23,13,0,3029,0,233,233,233.0,0.0,0,0,0.0,0.0,132000000.0,565217.3913,1.916666667,1.676486224,7,1,23,1.916666667,1.676486224,7,1,0,0.0,0.0,0,0,0,0,0,0,260,0,565217.3913,0.0,233,233,233.0,0.0,0.0,0,0,0,0,0,0,0,0,0,250.9230769,233.0,0.0,260,0,0,0,0,0,0,13,3029,0,0,-1,-1,12,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,81218077,8,5,56,11607,20,0,7.0,5.656854249,10135,0,2321.4,4413.201989,143.601036,0.160062888,6768173.083,21800000.0,76000000,1,80100000,11400000.0,28500000.0,76000000,1,1093808,273452.0,546172.1819,1092710,5,0,0,0,0,172,112,0.098500239,0.061562649,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7.0,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4132935.0,0.0,4132935,4132935,76000000.0,0.0,76000000,76000000,1
80,11927732,5,0,30,0,6,6,6.0,0.0,0,0,0.0,0.0,2.515147054,0.419191176,2981933.0,5963196.019,11900000,1,11900000,2981933.0,5963196.019,11900000,1,0,0.0,0.0,0,0,0,0,0,0,100,0,0.419191176,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.2,6.0,0.0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1005.0,0.0,1005,1005,11900000.0,0.0,11900000,11900000,1
80,1415913,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,8215.900271,6.35632274,176989.125,500285.3079,1415132,3,658,329.0,381.8376618,599,59,1415898,283179.6,632780.697,1415132,3,0,0,0,0,72,132,2.118774247,4.237548493,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
443,5069328,8,3,378,4416,197,0,47.25,73.61046121,4158,0,1472.0,2329.718438,945.6874757,2.169912856,506932.8,1549024.289,4915196,4,5069328,724189.7143,1848306.324,4915196,4,67012,33506.0,4953.990109,37009,30003,0,0,0,0,172,72,1.578118441,0.591794415,0,4158,399.5,1186.902577,1408737.727,0,0,0,1,0,0,0,0,0,435.8181818,47.25,1472.0,172,0,0,0,0,0,0,8,378,3,4416,8192,60,7,20,0.0,0.0,0,0,0.0,0.0,0,0,0
51102,8919534,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,4.036085293,0.672680882,1783906.8,3970070.442,8885747,3,0,0.0,0.0,0,0,8888752,2222188.0,4442372.828,8885747,3,0,0,0,0,20,100,0.11211348,0.560567402,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,33787.0,0.0,33787,33787,8885747.0,0.0,8885747,8885747,0
53,128,2,2,88,188,44,44,44.0,0.0,94,94,94.0,0.0,2156250.0,31250.0,42.66666667,68.70468203,122,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,15625.0,15625.0,44,94,64.0,27.38612788,750.0,0,0,0,0,0,0,0,0,1,80.0,44.0,94.0,40,0,0,0,0,0,0,2,88,2,188,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,155,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,12903.22581,155.0,0.0,155,155,155,155.0,0.0,155,155,0,0.0,0.0,0,0,0,0,0,0,64,0,12903.22581,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,240,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,86416,1,1,48,104,48,48,48.0,0.0,104,104,104.0,0.0,1758.933531,23.14386225,86416.0,0.0,86416,86416,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,11.57193112,11.57193112,48,104,66.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,100.0,48.0,104.0,32,0,0,0,0,0,0,1,48,1,104,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,1807688,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,6435.291931,3.872349653,301281.3333,737477.0813,1806650,5,960,480.0,507.7026689,839,121,1807645,602548.3333,1042782.748,1806650,5,0,0,0,0,72,92,1.659578423,2.21277123,0,11595,1454.125,4097.537534,16800000.0,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
51179,6045526,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,5.954816835,0.992469472,1209105.2,2687571.792,6016764,3,0,0.0,0.0,0,0,6033846,1508461.5,3005544.025,6016764,3,0,0,0,0,20,100,0.165411579,0.827057894,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,28762.0,0.0,28762,28762,6016764.0,0.0,6016764,6016764,0
